match_id,match_seq_num,radiant_win,start_time,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
8807772829,7402356561,True,1778564583,2294,7,22,54,6,271,"[71, 6, 14, 25, 52]","[35, 41, 50, 27, 104]"
8807772826,7402360385,True,1778564578,2772,7,22,51,3,153,"[76, 71, 129, 63, 51]","[104, 64, 44, 120, 27]"
8807772825,7402354010,True,1778564578,1903,7,22,25,1,381,"[71, 76, 35, 46, 32]","[59, 8, 84, 104, 53]"
8807772824,7402361747,False,1778564578,3056,0,23,54,3,412,"[35, 2, 30, 8, 36]","[14, 26, 119, 138, 75]"
8807772823,7402352082,True,1778564573,1707,7,22,23,4,153,"[69, 18, 84, 71, 112]","[123, 1, 75, 87, 120]"
8807772816,7402354601,True,1778564578,2067,7,22,31,2,231,"[14, 35, 102, 8, 2]","[5, 15, 26, 20, 40]"
8807772815,7402357664,False,1778564578,2418,7,22,62,6,182,"[32, 70, 23, 112, 101]","[46, 1, 2, 87, 5]"
8807772807,7402359956,False,1778564578,2746,7,22,45,4,153,"[40, 108, 39, 121, 41]","[64, 8, 135, 35, 25]"
8807772805,7402354243,False,1778564548,2005,7,22,13,2,151,"[19, 8, 21, 136, 28]","[35, 67, 42, 6, 84]"
8807772801,7402352013,True,1778564578,1784,0,23,53,3,202,"[63, 17, 145, 14, 30]","[74, 71, 131, 50, 44]"
8807772798,7402355645,True,1778564568,2171,0,22,61,1,227,"[26, 110, 84, 11, 93]","[49, 2, 87, 44, 32]"
8807772797,7402354116,True,1778564558,1971,7,22,75,3,123,"[20, 30, 32, 27, 126]","[99, 121, 12, 106, 37]"
8807772791,7402358445,False,1778564578,2351,7,22,42,6,151,"[6, 71, 54, 35, 22]","[114, 33, 26, 32, 75]"
8807772783,7402354130,True,1778564578,1980,7,3,55,5,223,"[22, 21, 138, 2, 87]","[120, 36, 30, 93, 128]"
8807772781,7402349349,False,1778564578,1415,0,23,32,2,184,"[30, 62, 74, 16, 105]","[86, 36, 91, 31, 63]"
8807772780,7402347553,True,1778564578,1184,0,23,44,3,183,"[86, 41, 145, 37, 22]","[64, 119, 103, 112, 14]"
8807772779,7402348939,True,1778564578,1374,0,23,34,6,185,"[105, 44, 48, 2, 155]","[19, 58, 91, 75, 69]"
8807772778,7402348497,False,1778564578,1280,0,23,52,1,117,"[7, 87, 54, 33, 107]","[73, 62, 114, 29, 12]"
8807772777,7402351683,True,1778564573,1736,0,23,34,1,346,"[32, 35, 137, 71, 56]","[27, 8, 31, 15, 53]"
8807772776,7402355875,True,1778564568,2088,7,22,43,3,153,"[32, 86, 30, 22, 98]","[129, 43, 105, 97, 70]"
8807772771,7402365188,False,1778564573,3386,7,22,35,1,412,"[41, 23, 71, 64, 19]","[35, 39, 47, 28, 31]"
8807772764,7402347753,True,1778564573,1223,0,23,21,1,227,"[4, 31, 2, 19, 84]","[6, 14, 21, 71, 29]"
8807772763,7402353262,True,1778564568,1872,0,22,52,6,227,"[15, 25, 104, 84, 71]","[100, 79, 73, 36, 8]"
8807772756,7402348394,True,1778564573,1300,0,23,54,4,181,"[97, 74, 44, 25, 120]","[7, 26, 75, 39, 3]"
8807772755,7402357036,False,1778564573,2308,7,22,32,2,251,"[40, 2, 39, 97, 10]","[6, 60, 88, 93, 8]"
8807772754,7402352485,True,1778564573,1851,0,23,24,2,182,"[11, 61, 50, 62, 41]","[67, 35, 76, 34, 25]"
8807772753,7402347838,True,1778564573,1175,0,23,42,4,413,"[84, 22, 8, 72, 71]","[27, 6, 14, 26, 99]"
8807772752,7402365659,False,1778564573,3359,7,22,13,3,182,"[19, 22, 26, 6, 2]","[44, 73, 5, 13, 30]"
8807772751,7402348116,True,1778564573,1153,0,22,35,4,151,"[39, 44, 87, 29, 45]","[5, 27, 97, 15, 85]"
8807772744,7402347900,True,1778564573,1234,0,23,15,2,410,"[68, 14, 41, 30, 56]","[108, 19, 22, 74, 63]"
8807772743,7402355674,False,1778564573,2175,7,22,44,3,183,"[22, 14, 75, 70, 126]","[50, 47, 25, 63, 19]"
8807772742,7402350643,True,1778564573,1602,0,23,13,3,274,"[91, 12, 74, 22, 27]","[11, 137, 14, 33, 5]"
8807772741,7402349781,False,1778564573,1478,0,23,31,4,153,"[108, 74, 30, 93, 80]","[35, 6, 29, 14, 20]"
8807772740,7402349615,True,1778564573,1470,0,23,55,6,152,"[17, 8, 71, 2, 121]","[131, 21, 22, 69, 39]"
8807772739,7402358151,False,1778564568,2500,7,3,12,3,227,"[4, 86, 60, 105, 21]","[38, 94, 34, 72, 71]"
8807772738,7402355514,True,1778564568,2123,7,22,62,7,117,"[52, 87, 93, 26, 42]","[27, 41, 126, 108, 75]"
8807772737,7402357450,True,1778564563,2417,7,22,32,4,381,"[53, 44, 31, 26, 96]","[56, 29, 27, 21, 100]"
8807772733,7402355711,True,1778564573,2174,7,22,31,1,152,"[54, 105, 53, 8, 123]","[14, 50, 80, 34, 28]"
8807772732,7402350773,False,1778564568,1616,0,23,64,1,381,"[11, 71, 72, 26, 106]","[145, 110, 63, 100, 70]"
8807772724,7402347612,False,1778564573,1187,0,23,54,5,183,"[34, 8, 74, 36, 87]","[73, 86, 136, 45, 22]"
8807772723,7402352872,True,1778564568,1835,7,22,61,7,413,"[26, 67, 14, 28, 22]","[71, 25, 44, 2, 106]"
8807772721,7402361495,True,1778564563,2941,7,22,23,3,122,"[80, 104, 14, 36, 84]","[67, 27, 30, 2, 39]"
8807772719,7402360104,True,1778564558,2810,7,22,73,7,182,"[71, 108, 6, 21, 86]","[114, 13, 26, 29, 37]"
8807772714,7402347767,True,1778564568,1230,0,23,25,1,274,"[89, 27, 42, 34, 110]","[30, 44, 112, 95, 36]"
8807772713,7402357281,False,1778564563,2377,7,22,33,1,151,"[7, 76, 69, 50, 63]","[31, 6, 2, 14, 57]"
8807772710,7402354657,False,1778564574,1659,1,2,74,9,144,"[29, 74, 10, 87, 26]","[126, 135, 36, 51, 86]"
8807772708,7402349093,True,1778564568,1343,0,23,24,1,144,"[9, 12, 52, 108, 123]","[62, 84, 28, 59, 75]"
8807772707,7402365063,False,1778564558,3465,7,22,42,5,227,"[75, 1, 2, 25, 22]","[6, 27, 30, 104, 26]"
8807772706,7402352214,True,1778564538,1733,0,22,55,5,181,"[74, 71, 60, 14, 70]","[129, 44, 22, 86, 91]"
8807772696,7402355609,True,1778564568,2190,7,3,52,5,413,"[97, 28, 6, 53, 19]","[42, 9, 41, 63, 25]"
8807772694,7402354411,False,1778564568,2028,7,22,52,2,152,"[13, 51, 41, 14, 37]","[22, 15, 105, 17, 80]"
8807772688,7402357331,False,1778564563,2391,7,22,25,1,151,"[6, 135, 75, 14, 70]","[91, 105, 67, 93, 21]"
8807772687,7402348781,False,1778564563,1369,0,23,45,5,202,"[74, 2, 56, 8, 22]","[42, 39, 30, 54, 86]"
8807772677,7402349878,True,1778564568,1441,7,22,32,2,153,"[35, 27, 44, 14, 2]","[1, 42, 5, 87, 39]"
8807772676,7402355006,True,1778564563,2112,7,22,24,5,223,"[26, 99, 35, 67, 128]","[44, 88, 77, 27, 40]"
8807772675,7402350087,True,1778564563,1538,0,23,44,2,152,"[30, 60, 94, 84, 44]","[31, 97, 5, 145, 25]"
8807772674,7402361315,False,1778564563,2599,0,18,41,5,227,"[17, 22, 77, 103, 79]","[104, 138, 113, 16, 62]"
8807772672,7402346597,True,1778564553,1076,0,23,22,5,182,"[60, 1, 71, 74, 35]","[34, 101, 89, 61, 100]"
8807772665,7402358860,True,1778564563,2611,7,22,42,3,152,"[75, 50, 76, 49, 67]","[39, 53, 135, 36, 8]"
8807772664,7402359910,True,1778564563,2753,7,22,15,4,232,"[25, 10, 49, 71, 30]","[108, 75, 21, 54, 67]"
8807772663,7402348037,True,1778564563,1249,0,23,13,2,193,"[2, 67, 105, 14, 63]","[35, 4, 1, 8, 34]"
8807772662,7402362581,False,1778564563,3129,7,22,75,8,183,"[72, 111, 19, 101, 28]","[8, 7, 126, 84, 22]"
8807772661,7402348211,False,1778564563,1284,0,23,24,7,227,"[48, 84, 93, 53, 54]","[44, 28, 26, 11, 36]"
8807772660,7402354959,False,1778564548,2114,7,22,15,4,227,"[75, 6, 104, 101, 123]","[71, 25, 31, 55, 1]"
8807772654,7402356733,True,1778564563,2346,7,22,25,4,274,"[54, 5, 14, 64, 73]","[135, 26, 36, 21, 138]"
8807772653,7402360091,False,1778564563,2813,7,22,14,4,187,"[112, 99, 91, 26, 1]","[31, 135, 12, 30, 14]"
8807772651,7402360867,False,1778564563,2870,7,22,14,2,227,"[22, 40, 75, 99, 8]","[5, 36, 44, 85, 93]"
8807772649,7402356903,True,1778564563,2434,0,23,53,2,152,"[35, 86, 53, 20, 74]","[22, 123, 42, 27, 25]"
8807772648,7402355849,False,1778564563,2214,7,22,33,6,227,"[28, 12, 50, 17, 14]","[99, 36, 68, 57, 42]"
8807772646,7402361835,False,1778564558,3030,7,22,55,6,151,"[26, 74, 30, 93, 2]","[41, 110, 4, 14, 123]"
8807772645,7402346435,True,1778564558,1054,0,23,33,2,381,"[33, 44, 68, 97, 74]","[14, 35, 105, 8, 100]"
8807772644,7402350341,True,1778564548,1497,7,22,55,2,185,"[137, 108, 85, 128, 20]","[74, 5, 48, 11, 14]"
8807772636,7402362913,True,1778564558,3162,7,22,31,4,153,"[26, 106, 42, 35, 135]","[53, 17, 1, 40, 99]"
8807772635,7402357232,True,1778564558,2482,0,23,31,2,152,"[34, 113, 20, 2, 101]","[11, 22, 52, 9, 71]"
8807772634,7402359085,False,1778564548,2656,7,22,35,6,182,"[38, 1, 120, 123, 9]","[87, 11, 97, 32, 14]"
8807772633,7402348664,True,1778564543,1342,0,23,52,3,152,"[23, 102, 119, 101, 93]","[40, 81, 59, 67, 14]"
8807772628,7402350809,False,1778564563,1572,7,22,31,6,181,"[72, 39, 100, 26, 16]","[101, 2, 86, 85, 48]"
8807772627,7402366183,False,1778564558,3602,7,22,24,4,151,"[114, 74, 120, 26, 8]","[11, 2, 18, 105, 119]"
8807772626,7402354926,True,1778564558,2136,7,22,65,4,227,"[1, 129, 62, 88, 14]","[56, 28, 36, 87, 111]"
8807772616,7402348738,False,1778564558,1374,0,23,42,6,413,"[77, 155, 97, 7, 86]","[35, 93, 84, 88, 28]"
8807772615,7402353311,True,1778564548,1856,7,22,34,4,184,"[85, 27, 22, 25, 53]","[119, 60, 12, 11, 101]"
8807772609,7402354485,True,1778564558,2051,7,22,74,3,153,"[35, 106, 135, 30, 19]","[128, 6, 28, 86, 26]"
8807772603,7402352171,False,1778564558,1814,0,23,21,2,184,"[136, 97, 7, 107, 41]","[84, 138, 54, 19, 2]"
8807772602,7402357352,True,1778564558,2503,0,23,33,4,184,"[33, 38, 17, 44, 9]","[30, 47, 99, 74, 67]"
8807772601,7402354524,False,1778564553,2001,7,22,23,2,183,"[99, 110, 34, 114, 26]","[51, 100, 91, 7, 101]"
8807772596,7402358565,True,1778564558,2550,7,22,34,2,152,"[47, 36, 20, 19, 27]","[107, 26, 48, 84, 97]"
8807772595,7402365361,False,1778564558,3388,7,22,41,3,153,"[102, 56, 26, 2, 105]","[86, 38, 25, 35, 42]"
8807772594,7402350737,True,1778564558,1626,0,23,53,8,117,"[26, 67, 11, 98, 86]","[99, 35, 37, 7, 42]"
8807772593,7402347222,False,1778564558,1170,0,23,41,6,172,"[30, 26, 10, 99, 104]","[29, 86, 6, 93, 22]"
8807772591,7402346338,True,1778564548,1053,0,23,31,3,192,"[104, 26, 84, 40, 54]","[71, 60, 9, 12, 30]"
8807772590,7402358775,False,1778564543,2546,7,22,54,5,185,"[70, 113, 92, 64, 22]","[78, 112, 8, 86, 13]"
8807772585,7402353244,False,1778564558,1902,7,22,25,2,193,"[54, 44, 93, 59, 27]","[86, 123, 21, 14, 36]"
8807772584,7402350360,False,1778564558,1581,0,23,31,1,251,"[44, 72, 121, 84, 14]","[35, 42, 22, 62, 6]"
8807772583,7402355893,False,1778564553,2240,7,22,65,4,121,"[40, 155, 23, 38, 11]","[55, 94, 111, 14, 86]"
8807772582,7402357995,True,1778564538,2501,7,22,75,8,227,"[85, 6, 112, 35, 2]","[20, 101, 13, 123, 11]"
8807772579,7402355934,True,1778564553,2210,7,22,13,2,153,"[2, 83, 73, 54, 6]","[138, 40, 35, 64, 53]"
8807772578,7402355998,True,1778564548,2227,7,22,23,2,251,"[35, 123, 40, 2, 50]","[21, 70, 74, 104, 63]"
8807772570,7402354921,True,1778564553,1999,7,22,43,8,181,"[36, 26, 19, 90, 123]","[34, 75, 105, 47, 1]"
8807772569,7402356886,True,1778564553,2325,7,22,35,3,381,"[128, 106, 37, 47, 19]","[7, 123, 86, 36, 41]"
8807772568,7402352667,True,1778564553,1794,7,22,45,3,152,"[17, 40, 100, 44, 7]","[97, 1, 26, 74, 138]"
8807772566,7402356617,False,1778564548,2348,7,22,61,6,185,"[21, 36, 5, 73, 87]","[86, 43, 31, 16, 44]"
8807772565,7402350240,True,1778564548,1445,7,22,51,3,251,"[48, 43, 36, 104, 73]","[18, 74, 84, 49, 72]"
8807772564,7402352057,True,1778564543,1740,0,4,24,2,381,"[70, 110, 72, 19, 75]","[44, 74, 32, 121, 49]"
8807772561,7402356626,False,1778564553,2339,7,22,13,2,122,"[19, 27, 110, 1, 94]","[74, 25, 26, 41, 84]"
8807772560,7402353946,True,1778564553,2047,0,23,15,1,182,"[55, 44, 25, 3, 54]","[53, 29, 88, 46, 14]"
8807772556,7402356305,False,1778564553,2364,0,23,34,2,123,"[14, 35, 4, 5, 62]","[96, 37, 63, 68, 47]"
8807772555,7402362007,False,1778564548,3038,7,22,21,1,181,"[22, 54, 63, 14, 30]","[44, 74, 108, 35, 75]"
8807772547,7402354523,True,1778564553,2048,7,22,45,5,185,"[71, 26, 13, 21, 2]","[58, 129, 11, 44, 30]"
8807772546,7402365795,False,1778564553,3485,7,22,21,4,151,"[74, 77, 1, 123, 35]","[72, 84, 14, 93, 75]"
8807772545,7402345851,True,1778564553,985,0,23,25,3,184,"[64, 35, 14, 86, 97]","[84, 62, 27, 21, 114]"
8807772544,7402354440,False,1778564553,2127,0,23,34,1,153,"[62, 9, 12, 74, 36]","[48, 145, 94, 1, 105]"
8807772543,7402358101,True,1778564553,2546,7,22,21,5,227,"[14, 64, 104, 36, 41]","[114, 11, 71, 5, 99]"
8807772542,7402352698,True,1778564553,1854,0,23,45,3,227,"[26, 47, 41, 88, 35]","[93, 40, 14, 76, 138]"
8807772541,7402353440,True,1778564548,1891,7,22,63,2,251,"[48, 155, 97, 114, 30]","[101, 39, 126, 65, 11]"
8807772535,7402364838,True,1778564548,3302,7,22,51,4,412,"[21, 84, 73, 87, 67]","[108, 11, 128, 71, 126]"
8807772534,7402360310,True,1778564543,2807,7,22,53,4,225,"[25, 54, 81, 16, 74]","[8, 110, 73, 5, 106]"
8807772533,7402349972,True,1778564543,1541,0,23,33,4,227,"[62, 22, 19, 35, 114]","[59, 44, 84, 33, 14]"
8807772528,7402357807,True,1778564548,2440,7,22,61,2,381,"[106, 23, 80, 86, 14]","[114, 21, 22, 121, 129]"
8807772527,7402348214,True,1778564543,1200,0,23,55,1,153,"[50, 112, 81, 27, 34]","[73, 119, 93, 106, 86]"
8807772519,7402354793,False,1778564548,2045,7,22,32,2,185,"[90, 145, 1, 28, 20]","[2, 110, 10, 101, 74]"
8807772518,7402361614,True,1778564548,3022,7,22,33,5,227,"[26, 37, 29, 101, 41]","[39, 93, 5, 59, 137]"
8807772517,7402358136,True,1778564538,2541,7,22,21,2,144,"[26, 74, 105, 89, 29]","[33, 93, 36, 14, 2]"
8807772516,7402352989,False,1778564513,1821,7,22,52,7,184,"[104, 26, 59, 123, 120]","[65, 12, 34, 58, 27]"
8807772513,7402357200,True,1778564548,2411,0,22,35,1,185,"[47, 67, 44, 62, 7]","[8, 105, 11, 23, 26]"
8807772512,7402349569,False,1778564543,1482,0,23,44,1,144,"[27, 26, 106, 43, 35]","[67, 28, 7, 21, 113]"
8807772506,7402353445,True,1778564543,1919,0,4,22,4,151,"[85, 4, 6, 16, 13]","[14, 128, 3, 112, 95]"
8807772505,7402352713,True,1778564543,1837,7,22,15,1,151,"[47, 74, 20, 9, 2]","[14, 30, 71, 99, 67]"
8807772504,7402360103,False,1778564533,2809,7,22,32,4,181,"[44, 39, 20, 129, 26]","[75, 138, 17, 27, 60]"
8807772501,7402359560,True,1778564548,2713,7,22,31,4,117,"[85, 22, 44, 105, 36]","[93, 48, 31, 14, 84]"
8807772500,7402359008,False,1778564548,2678,7,22,52,8,185,"[52, 67, 86, 78, 123]","[30, 41, 29, 22, 14]"
8807772499,7402362097,True,1778564543,3060,7,22,52,4,182,"[21, 22, 104, 25, 4]","[28, 39, 30, 67, 5]"
8807772498,7402349191,True,1778564543,1436,0,23,32,5,183,"[30, 2, 18, 145, 31]","[6, 14, 1, 56, 105]"
8807772496,7402350281,False,1778564538,1579,0,23,22,1,152,"[102, 69, 21, 45, 27]","[39, 6, 84, 86, 62]"
8807772495,7402359974,True,1778564538,2773,7,22,21,3,154,"[41, 27, 110, 23, 68]","[8, 98, 25, 20, 76]"
8807772488,7402351851,True,1778564538,1720,4,1,34,2,227,"[80, 136, 93, 21, 123]","[47, 84, 12, 22, 50]"
8807772487,7402351954,False,1778564543,1383,0,18,64,4,227,"[49, 32, 50, 108, 137]","[40, 102, 21, 81, 126]"
8807772486,7402355363,False,1778564543,2246,0,23,41,3,153,"[1, 22, 86, 97, 39]","[4, 106, 7, 108, 6]"
8807772478,7402352699,False,1778564543,1819,7,22,51,4,151,"[56, 20, 26, 8, 77]","[9, 35, 36, 93, 64]"
8807772477,7402360246,False,1778564543,2865,0,4,22,1,183,"[8, 67, 15, 21, 138]","[27, 19, 44, 35, 32]"
8807772474,7402358564,True,1778564538,2584,7,22,15,5,184,"[84, 29, 31, 1, 106]","[104, 97, 2, 8, 45]"
8807772473,7402357972,False,1778564533,2497,7,22,21,6,223,"[81, 39, 14, 32, 30]","[5, 95, 18, 21, 19]"
8807772467,7402352165,False,1778564543,1670,7,22,34,3,151,"[44, 26, 135, 39, 101]","[87, 8, 97, 48, 63]"
8807772466,7402347029,True,1778564543,1154,0,23,34,4,227,"[9, 40, 44, 106, 99]","[69, 39, 86, 123, 41]"
8807772465,7402360299,False,1778564543,2833,7,22,73,4,122,"[75, 110, 106, 138, 60]","[54, 64, 34, 62, 97]"
8807772464,7402360259,False,1778564543,2529,7,22,75,7,152,"[71, 26, 15, 34, 1]","[74, 86, 41, 108, 68]"
8807772463,7402350326,False,1778564543,1584,0,23,35,2,172,"[27, 32, 2, 64, 56]","[85, 51, 18, 30, 126]"
8807772461,7402357986,False,1778564538,2501,7,22,22,2,153,"[46, 84, 35, 60, 14]","[96, 62, 9, 67, 25]"
8807772457,7402355454,True,1778564543,2184,7,22,55,5,184,"[44, 26, 128, 42, 50]","[90, 64, 12, 54, 110]"
8807772456,7402359350,True,1778564543,2700,0,22,15,1,153,"[34, 2, 44, 94, 75]","[69, 84, 59, 12, 47]"
8807772455,7402363906,False,1778564538,3342,7,22,32,6,181,"[42, 86, 48, 91, 22]","[31, 14, 44, 104, 26]"
8807772453,7402359518,True,1778564508,2694,7,22,31,2,118,"[2, 11, 66, 1, 70]","[128, 97, 56, 75, 90]"
8807772447,7402353559,False,1778564543,1958,7,22,33,5,183,"[43, 17, 119, 14, 1]","[56, 101, 51, 86, 106]"
8807772445,7402357969,False,1778564543,2541,7,22,63,3,381,"[47, 83, 44, 74, 36]","[105, 25, 35, 96, 64]"
8807772444,7402347621,True,1778564538,1224,0,23,13,1,182,"[11, 84, 37, 123, 78]","[6, 119, 83, 74, 1]"
8807772443,7402357023,False,1778564538,2412,7,22,51,1,410,"[93, 64, 23, 2, 31]","[29, 42, 22, 34, 86]"
8807772439,7402354102,True,1778564543,1994,7,22,73,1,152,"[36, 119, 27, 131, 109]","[97, 106, 75, 11, 83]"
8807772437,7402350691,False,1778564538,1580,7,22,61,3,152,"[44, 86, 2, 87, 106]","[14, 54, 59, 84, 102]"
8807772436,7402350209,False,1778564538,1574,0,23,24,1,123,"[40, 136, 96, 85, 25]","[22, 105, 102, 14, 95]"
8807772434,7402345580,True,1778564513,954,0,23,43,4,274,"[84, 71, 35, 52, 50]","[67, 86, 44, 87, 11]"
8807772429,7402348025,False,1778564538,1277,0,23,42,1,121,"[22, 6, 100, 105, 114]","[84, 88, 14, 108, 26]"
8807772428,7402358529,False,1778564533,2595,7,22,61,6,121,"[104, 43, 136, 6, 51]","[20, 40, 138, 87, 2]"
8807772416,7402354162,False,1778564538,2029,7,22,75,6,153,"[85, 101, 6, 27, 13]","[7, 68, 77, 10, 106]"
8807772415,7402353089,True,1778564538,1888,7,22,63,6,151,"[75, 7, 129, 87, 56]","[36, 104, 22, 1, 21]"
8807772411,7402362990,True,1778564533,2985,7,22,42,2,152,"[97, 28, 26, 94, 73]","[138, 40, 71, 5, 104]"
8807772409,7402364416,False,1778564513,3390,7,22,15,2,381,"[99, 64, 83, 35, 101]","[62, 21, 42, 74, 7]"
8807772408,7402361157,False,1778564538,2937,0,22,51,3,152,"[9, 114, 3, 53, 22]","[40, 6, 35, 7, 47]"
8807772407,7402353690,True,1778564538,1955,7,22,12,2,183,"[40, 4, 47, 84, 14]","[8, 26, 3, 60, 39]"
8807772406,7402353996,False,1778564533,1999,7,22,22,3,181,"[67, 11, 45, 84, 26]","[41, 155, 2, 58, 91]"
8807772405,7402355489,True,1778564533,2194,7,22,23,2,145,"[126, 112, 138, 71, 22]","[2, 72, 79, 114, 16]"
8807772403,7402358641,False,1778564523,2631,7,22,42,6,227,"[6, 26, 60, 39, 64]","[41, 40, 71, 25, 15]"
8807772402,7402360614,False,1778564513,2804,7,22,21,2,185,"[22, 1, 78, 121, 37]","[104, 126, 63, 26, 62]"
8807772396,7402360393,False,1778564538,2848,7,22,25,4,187,"[129, 92, 67, 20, 35]","[64, 5, 11, 2, 138]"
8807772393,7402356545,True,1778564528,2333,7,22,55,3,181,"[104, 5, 67, 40, 17]","[84, 86, 42, 8, 26]"
8807772385,7402361423,True,1778564538,3004,7,22,54,6,121,"[86, 36, 97, 21, 41]","[85, 87, 43, 145, 104]"
8807772384,7402354665,False,1778564528,2106,0,22,33,4,152,"[105, 79, 6, 75, 2]","[106, 64, 40, 49, 112]"
8807772380,7402361464,True,1778564533,2974,7,22,21,2,144,"[53, 38, 26, 11, 104]","[7, 32, 35, 19, 42]"
8807772379,7402348823,True,1778564533,1407,0,23,14,2,186,"[1, 34, 15, 84, 6]","[155, 59, 43, 25, 93]"
8807772378,7402359634,False,1778564533,2713,7,22,73,2,251,"[120, 138, 86, 64, 129]","[32, 88, 41, 25, 26]"
8807772377,7402348792,False,1778564533,1398,0,23,53,4,227,"[54, 21, 88, 47, 97]","[28, 74, 64, 56, 35]"
8807772376,7402359752,False,1778564528,2804,7,22,41,3,273,"[100, 56, 27, 84, 26]","[59, 71, 129, 8, 87]"
8807772369,7402359199,True,1778564533,2717,7,22,41,5,153,"[13, 19, 6, 42, 86]","[17, 28, 35, 14, 64]"
8807772368,7402359840,True,1778564533,2791,7,22,33,3,410,"[35, 2, 67, 9, 90]","[31, 22, 86, 32, 96]"
8807772367,7402352467,False,1778564533,1878,0,23,21,1,121,"[94, 45, 68, 36, 52]","[14, 84, 8, 31, 47]"
8807772366,7402357994,False,1778564533,2557,0,23,23,2,121,"[4, 59, 35, 114, 49]","[56, 26, 33, 73, 96]"
8807772365,7402366059,True,1778564523,3433,7,22,44,6,272,"[75, 44, 35, 86, 107]","[72, 53, 15, 126, 84]"
8807772360,7402354937,True,1778564533,2191,0,23,42,2,151,"[80, 44, 96, 68, 71]","[102, 1, 86, 75, 14]"
8807772358,7402359325,False,1778564533,2652,7,22,45,3,153,"[135, 86, 59, 80, 75]","[97, 9, 44, 25, 101]"
8807772356,7402364445,False,1778564528,3410,7,22,55,7,118,"[104, 12, 27, 36, 110]","[40, 26, 76, 6, 15]"
8807772349,7402359740,True,1778564533,2778,7,22,31,1,410,"[29, 76, 64, 4, 79]","[75, 98, 120, 30, 19]"
8807772348,7402348579,True,1778564533,1373,0,23,32,3,184,"[54, 136, 7, 31, 35]","[12, 26, 100, 91, 44]"
8807772347,7402355894,True,1778564533,2277,0,22,52,8,410,"[123, 47, 40, 93, 85]","[68, 114, 91, 65, 2]"
8807772345,7402353770,True,1778564528,2049,0,23,74,3,273,"[11, 74, 41, 96, 119]","[8, 17, 106, 7, 22]"
8807772339,7402351886,True,1778564528,1736,7,22,41,3,183,"[20, 61, 48, 91, 71]","[7, 123, 97, 44, 26]"
8807772338,7402355361,False,1778564523,2201,0,22,32,2,227,"[99, 20, 101, 1, 26]","[48, 88, 126, 36, 31]"
8807772332,7402356907,True,1778564528,2312,7,22,41,6,182,"[12, 14, 21, 128, 76]","[135, 5, 119, 19, 95]"
8807772331,7402353502,False,1778564528,1943,7,22,35,3,183,"[8, 97, 91, 56, 27]","[42, 74, 84, 20, 19]"
8807772330,7402365854,True,1778564528,3566,7,22,41,2,227,"[68, 80, 110, 13, 28]","[126, 123, 30, 21, 104]"
8807772329,7402358000,True,1778564513,2552,7,22,24,3,152,"[84, 36, 22, 67, 14]","[1, 39, 96, 105, 35]"
8807772323,7402358451,True,1778564528,2600,7,22,35,6,273,"[84, 71, 67, 14, 35]","[39, 72, 42, 91, 37]"
8807772317,7402350521,False,1778564528,1633,0,23,65,3,227,"[22, 102, 83, 48, 1]","[51, 49, 56, 31, 27]"
8807772316,7402350450,True,1778564528,1527,7,22,55,4,151,"[93, 37, 21, 69, 70]","[97, 28, 46, 86, 42]"
8807772314,7402360404,False,1778564523,2860,0,22,52,3,227,"[73, 51, 106, 6, 15]","[119, 70, 2, 9, 69]"
8807772313,7402359710,True,1778564523,2748,7,22,32,2,274,"[93, 54, 22, 61, 47]","[97, 63, 14, 114, 60]"
8807772311,7402348509,True,1778564528,1367,0,23,52,8,181,"[26, 39, 104, 120, 14]","[55, 90, 42, 17, 86]"
8807772310,7402357560,True,1778564523,2370,7,22,33,5,151,"[77, 121, 63, 84, 32]","[75, 114, 13, 2, 14]"
8807772309,7402355582,True,1778564523,2190,7,22,32,4,152,"[35, 97, 42, 108, 37]","[41, 26, 5, 76, 28]"
8807772308,7402341667,False,1778564493,447,0,23,34,1,183,"[1, 28, 68, 120, 113]","[2, 84, 5, 82, 14]"
8807772299,7402357409,False,1778564518,2476,7,22,43,7,413,"[8, 64, 84, 29, 74]","[85, 35, 93, 47, 30]"
8807772298,7402348407,True,1778564518,1345,0,23,32,2,413,"[126, 32, 6, 99, 101]","[2, 22, 8, 84, 68]"
8807772296,7402356037,True,1778564498,2296,7,22,31,3,201,"[35, 2, 20, 86, 48]","[64, 99, 14, 111, 44]"
8807772289,7402349742,False,1778564518,1532,0,23,51,1,144,"[11, 113, 22, 79, 2]","[6, 36, 84, 21, 137]"
8807772284,7402358153,True,1778564523,2541,7,22,33,2,153,"[86, 30, 126, 15, 47]","[18, 11, 26, 104, 75]"
8807772282,7402355612,False,1778564523,2230,7,22,25,3,185,"[59, 26, 67, 92, 71]","[84, 90, 81, 37, 12]"
8807772280,7402356189,False,1778564513,2322,7,22,21,3,182,"[114, 59, 47, 28, 44]","[65, 73, 42, 101, 93]"
8807772274,7402358205,False,1778564523,2529,7,22,43,5,381,"[14, 8, 145, 106, 74]","[69, 73, 19, 86, 72]"
8807772272,7402352374,False,1778564523,1790,7,22,24,3,183,"[145, 114, 26, 49, 86]","[75, 93, 35, 28, 128]"
8807772271,7402357610,False,1778564523,2501,0,22,71,9,122,"[58, 135, 5, 46, 11]","[123, 137, 73, 129, 86]"
